applicant_id,age,gender,education_level,marital_status,income,credit_score,loan_amount,loan_purpose,employment_status,years_at_current_job,payment_history,dti_ratio,property_value,previous_defaults,marital_status_change,risk_rating,debt,ltv_ratio
2312,45,Male,PhD,Divorced,28727,712,40813,Home,Unemployed,3,Fair,0.555954705,209897,1,2,Low,15970.91081,0.194442989
2313,65,Non-binary,Master's,Married,54841,0,39072,Home,Employed,4,Fair,0.538850705,128601,4,0,Low,29551.11151,0.303823454
2314,47,Female,Bachelor's,Married,85088,713,6393,Business,Unemployed,7,Excellent,0.105142701,264977,0,0,Medium,8946.382143,0.024126622
2315,23,Male,PhD,Single,69322,666,13116,Personal,Employed,6,Fair,0.52522595,153526,0,0,Low,36409.71331,0.085431784
2316,40,Male,PhD,Widowed,100398,704,30811,Home,Unemployed,18,Excellent,0.110397647,0,1,0,Low,11083.70296,#DIV/0!
2317,29,Non-binary,Bachelor's,Married,59038,600,12745,Auto,Employed,14,Excellent,0.162302242,55985,1,0,Low,9581.999763,0.227650263
2318,23,Non-binary,PhD,Single,0,662,0,Auto,Unemployed,10,Poor,0.562741465,142560,1,1,Low,0,0
2319,29,Female,PhD,Married,86296,711,15752,Home,Unemployed,10,Good,0.241061444,212834,2,1,Medium,20802.63837,0.074010731
2320,69,Female,Bachelor's,Widowed,115023,0,0,Home,Self-employed,14,Excellent,0.524591197,166064,0,1,Medium,60340.05325,0
2321,22,Non-binary,High School,Divorced,0,709,12596,Auto,Employed,14,Excellent,0.48329683,0,3,1,High,0,#DIV/0!
2322,51,Non-binary,High School,Divorced,0,774,40632,Home,Unemployed,10,Fair,0.38433107,245544,4,1,Low,0,0.16547747
2323,44,Male,High School,Widowed,102018,734,30993,Personal,Unemployed,6,Fair,0.113207827,53790,4,0,Low,11549.23609,0.576185165
2324,22,Female,Master's,Single,114611,0,18997,Personal,Unemployed,15,Excellent,0.210975354,231072,2,1,Low,24180.0963,0.082212471
2325,43,Female,PhD,Divorced,83908,0,31326,Home,Unemployed,5,Poor,0.511290657,26713,1,2,Low,42901.37645,1.172687456
2326,56,Female,PhD,Married,66303,781,24054,Auto,Self-employed,12,Good,0.265448695,0,2,2,Low,17600.04482,#DIV/0!
2327,53,Male,Master's,Married,80067,0,34011,Home,Self-employed,6,Good,0.511459172,0,3,1,Low,40951.00152,#DIV/0!
2328,20,Female,PhD,Single,30248,0,33160,Home,Self-employed,19,Excellent,0.481039923,241374,0,0,Medium,14550.49559,0.137380165
2329,48,Male,Bachelor's,Married,0,609,30203,Auto,Unemployed,2,Good,0.157109659,113618,4,2,Medium,0,0.265829358
2330,26,Female,PhD,Divorced,100882,738,25410,Business,Unemployed,11,Poor,0.261566255,43226,3,0,Medium,26387.32694,0.587840651
2331,43,Male,Bachelor's,Divorced,0,690,0,Personal,Self-employed,6,Poor,0.131009212,0,4,1,Medium,0,#DIV/0!
2332,62,Male,PhD,Widowed,102593,705,16233,Business,Unemployed,8,Good,0.398081055,0,1,0,Low,40840.32968,#DIV/0!
2333,65,Female,Master's,Single,96939,673,17002,Home,Employed,16,Excellent,0.456733124,116884,1,1,High,44275.25231,0.145460457
2334,39,Female,PhD,Widowed,110034,603,25628,Home,Self-employed,1,Good,0.372344413,172499,4,2,High,40970.54514,0.148568977
2335,68,Male,Bachelor's,Widowed,50741,0,34839,Home,Employed,4,Fair,0.408382302,0,0,2,Medium,20721.72639,#DIV/0!
2336,38,Female,Bachelor's,Single,92941,0,49227,Auto,Employed,11,Excellent,0.574973991,98794,0,2,Medium,53438.6577,0.498279248
2337,23,Male,PhD,Married,0,722,30765,Home,Self-employed,1,Excellent,0.503881513,0,3,1,Low,0,#DIV/0!
2338,36,Male,PhD,Widowed,78215,695,10749,Business,Self-employed,14,Fair,0.362473775,241502,3,0,Low,28350.88631,0.044508948
2339,41,Male,PhD,Widowed,112141,600,25709,Personal,Unemployed,18,Excellent,0.227739566,25925,2,1,Low,25538.94267,0.991668274
2340,19,Female,Master's,Widowed,43233,786,17390,Home,Self-employed,13,Excellent,0.579866469,25118,2,0,Low,25069.36705,0.692332192
2341,52,Non-binary,PhD,Divorced,64767,0,47132,Auto,Unemployed,2,Fair,0.578104208,38898,3,2,Medium,37442.07524,1.211681835
2342,35,Male,High School,Divorced,27111,649,41890,Home,Unemployed,6,Good,0.173848282,185663,4,2,Low,4713.200773,0.225623845
2343,54,Male,High School,Single,87969,741,5391,Home,Unemployed,19,Fair,0.384624385,0,2,2,Low,33835.02252,#DIV/0!
2344,39,Male,PhD,Widowed,33987,718,45914,Business,Self-employed,2,Poor,0.356906085,0,2,2,Medium,12130.16711,#DIV/0!
2345,54,Male,PhD,Single,92358,739,33855,Personal,Employed,12,Poor,0.389315959,55174,0,2,Low,35956.44334,0.613604234
2346,41,Non-binary,Bachelor's,Widowed,108247,785,29726,Business,Employed,5,Excellent,0.192441636,260545,2,2,High,20831.22977,0.114091616
2347,43,Non-binary,High School,Single,25804,702,47656,Personal,Unemployed,15,Good,0.526095377,132509,3,0,High,13575.36511,0.359643496
2348,43,Non-binary,Master's,Divorced,75808,740,38050,Auto,Unemployed,11,Excellent,0.51215628,0,0,2,Low,38825.54327,#DIV/0!
2349,56,Female,High School,Married,46641,754,5013,Auto,Unemployed,17,Good,0.407497689,132531,4,1,Medium,19006.09971,0.037825113
2350,23,Female,High School,Divorced,81305,629,0,Personal,Employed,5,Good,0.298679179,28128,4,2,Medium,24284.11065,0
2351,28,Male,PhD,Divorced,70522,723,0,Personal,Self-employed,6,Good,0.380960077,136074,1,1,Medium,26866.06655,0
2352,66,Male,Bachelor's,Widowed,0,0,23077,Business,Unemployed,0,Fair,0.198503423,0,1,1,Low,0,#DIV/0!
2353,48,Female,High School,Widowed,78791,688,29614,Home,Employed,2,Fair,0.351818134,43311,2,0,Low,27720.1026,0.683752395
2354,30,Non-binary,Bachelor's,Widowed,97551,0,27058,Business,Self-employed,12,Poor,0.452827693,267746,4,2,High,44173.79428,0.101058466
2355,28,Non-binary,Bachelor's,Married,97482,636,23921,Home,Unemployed,18,Excellent,0.441890875,244995,4,0,Medium,43076.40628,0.097638727
2356,55,Male,Master's,Widowed,75773,785,22792,Auto,Employed,1,Fair,0.472429236,287626,1,2,Low,35797.3805,0.079241793
2357,36,Non-binary,Bachelor's,Single,63937,0,20155,Business,Unemployed,18,Fair,0.547828881,191256,4,2,Medium,35026.53516,0.105382315
2358,35,Non-binary,Master's,Single,61280,697,47970,Home,Unemployed,2,Fair,0.580705052,285445,0,2,High,35585.60559,0.16805339
2359,54,Non-binary,Bachelor's,Married,71331,711,21590,Home,Employed,12,Poor,0.143885266,55504,0,0,Medium,10263.47991,0.388980974
2360,30,Female,PhD,Married,29678,682,15334,Auto,Employed,12,Excellent,0.362714152,185715,0,1,Low,10764.6306,0.082567375
2361,45,Female,PhD,Widowed,87963,756,36674,Business,Self-employed,8,Poor,0.538376636,0,3,1,Low,47357.22403,#DIV/0!
2362,69,Non-binary,High School,Divorced,88773,615,6976,Home,Unemployed,3,Excellent,0.473649241,182043,0,0,Medium,42047.26407,0.038320617
2363,57,Female,PhD,Divorced,31573,772,20706,Business,Employed,9,Excellent,0.382676536,34614,0,1,Low,12082.24627,0.598197261
2364,38,Male,Bachelor's,Divorced,66479,747,31154,Home,Unemployed,5,Good,0.383494152,233374,2,0,Medium,25494.30773,0.133493877
2365,40,Female,Master's,Single,40114,0,46689,Business,Unemployed,5,Excellent,0.273072575,36932,4,2,Low,10954.03327,1.264188238
2366,33,Non-binary,Bachelor's,Single,37507,703,15250,Auto,Self-employed,12,Poor,0.244136507,197818,2,0,Low,9156.827968,0.077091064
2367,48,Non-binary,Master's,Married,0,625,34455,Auto,Self-employed,17,Fair,0.475210138,174172,0,0,Medium,0,0.197821693
2368,56,Non-binary,High School,Single,0,688,35171,Business,Employed,13,Good,0.195813336,0,3,1,Low,0,#DIV/0!
2369,31,Female,High School,Married,58493,0,0,Business,Self-employed,18,Poor,0.211705937,251176,0,0,High,12383.31537,0
2370,50,Male,Bachelor's,Married,61862,771,24726,Business,Employed,0,Poor,0.574620524,0,2,0,Low,35547.17486,#DIV/0!
2371,47,Female,Bachelor's,Widowed,112114,664,5743,Auto,Self-employed,1,Fair,0.338297559,0,2,2,Low,37927.89253,#DIV/0!
2372,53,Male,Master's,Single,25731,766,15311,Business,Self-employed,11,Fair,0.534049431,266677,3,1,High,13741.62591,0.057414025
2373,69,Male,High School,Divorced,88380,691,37922,Home,Employed,12,Excellent,0.247305317,292423,0,2,Medium,21856.84392,0.129682002
2374,35,Female,High School,Married,51971,753,40397,Personal,Self-employed,0,Fair,0.596750329,0,4,2,Low,31013.71135,#DIV/0!
2375,62,Female,Master's,Divorced,108669,700,44119,Business,Employed,18,Poor,0.458296334,47780,1,2,Medium,49802.60432,0.923377982
2376,34,Non-binary,PhD,Widowed,94900,0,14028,Home,Employed,2,Good,0.35135638,295276,0,1,Low,33343.72046,0.047508094
2377,22,Non-binary,Bachelor's,Divorced,53193,608,45677,Personal,Self-employed,8,Poor,0.318318948,169713,2,1,Low,16932.3398,0.269142611
2378,34,Non-binary,Bachelor's,Widowed,117169,751,17798,Auto,Employed,12,Excellent,0.570161915,212902,0,1,Low,66805.30142,0.083597148
2379,21,Female,PhD,Widowed,38318,626,34930,Auto,Employed,6,Poor,0.291102505,203827,0,2,Low,11154.46579,0.171370819
2380,28,Male,PhD,Widowed,91442,657,19432,Auto,Employed,0,Excellent,0.302943883,185445,3,1,Low,27701.79455,0.104785786
2381,69,Male,High School,Divorced,36551,661,44352,Business,Employed,13,Fair,0.510054307,258875,4,1,High,18642.99498,0.17132593
2382,60,Male,High School,Divorced,79269,634,30572,Personal,Unemployed,17,Poor,0.181942036,52325,3,0,Medium,14422.36325,0.584271381
2383,23,Male,Bachelor's,Married,98701,656,5877,Home,Unemployed,18,Fair,0.512767022,177047,3,1,Medium,50610.61784,0.033194575
2384,43,Non-binary,High School,Single,104930,0,35408,Auto,Employed,13,Excellent,0.111166149,209886,3,2,Low,11664.66401,0.168701104
2385,65,Male,Master's,Divorced,76776,691,8391,Home,Unemployed,12,Fair,0.485210369,152467,1,2,Medium,37252.51129,0.05503486
2386,31,Male,Master's,Married,105425,666,39707,Business,Unemployed,1,Good,0.483870223,219518,2,0,Medium,51012.01826,0.180882661
2387,34,Male,Master's,Divorced,50881,649,34590,Auto,Unemployed,3,Poor,0.490055508,224147,0,0,Low,24934.5143,0.154318371
2388,47,Non-binary,Bachelor's,Divorced,0,718,0,Auto,Employed,18,Fair,0.105582168,232787,4,2,Low,0,0
2389,56,Female,Bachelor's,Divorced,107778,665,43887,Home,Self-employed,6,Poor,0.33315761,66883,4,1,Low,35907.06089,0.65617571
2390,51,Female,Bachelor's,Married,50475,791,0,Personal,Employed,1,Excellent,0.196363717,257539,1,0,Medium,9911.458616,0
2391,56,Female,Bachelor's,Divorced,0,742,44362,Business,Self-employed,15,Good,0.555205212,71575,4,2,Low,0,0.619797415
2392,30,Non-binary,Master's,Widowed,54103,612,35793,Home,Self-employed,10,Fair,0.325772942,268533,1,0,Low,17625.29348,0.13329088
2393,41,Non-binary,Master's,Single,109535,648,0,Auto,Employed,13,Fair,0.505573573,227960,2,2,Low,55378.00132,0
2394,59,Non-binary,PhD,Widowed,0,751,49994,Business,Self-employed,13,Fair,0.553319959,122587,2,1,High,0,0.407824647
2395,20,Non-binary,PhD,Widowed,75715,718,0,Personal,Employed,2,Good,0.131393304,208727,3,1,Low,9948.444012,0
2396,63,Non-binary,Master's,Married,57827,730,40942,Business,Employed,16,Fair,0.51629301,114198,4,2,Low,29855.67589,0.358517662
2397,24,Female,Bachelor's,Widowed,0,0,26340,Home,Unemployed,5,Excellent,0.510760316,288990,0,0,Low,0,0.091145022
2398,38,Female,PhD,Single,39521,674,22467,Auto,Employed,13,Fair,0.283109919,174523,0,2,Low,11188.78711,0.128733749
2399,64,Non-binary,Bachelor's,Widowed,24355,666,28933,Business,Unemployed,10,Fair,0.439933598,0,2,1,Low,10714.58278,#DIV/0!
2400,68,Non-binary,PhD,Single,111815,603,0,Personal,Unemployed,5,Good,0.326693674,298788,1,2,Low,36529.25316,0
2401,59,Male,Bachelor's,Widowed,103401,0,25375,Business,Self-employed,10,Good,0.301018189,107218,1,1,Medium,31125.58176,0.236667351
2402,38,Female,Master's,Single,62481,738,27425,Auto,Self-employed,2,Good,0.341516601,125645,1,1,Medium,21338.29875,0.218273708
2403,67,Male,Master's,Married,0,739,16012,Auto,Employed,10,Good,0.45639902,165380,3,0,Low,0,0.096819446
2404,29,Non-binary,Bachelor's,Married,113005,697,10629,Personal,Self-employed,3,Poor,0.528772938,218391,0,1,Low,59753.98586,0.048669588
2405,31,Female,Master's,Widowed,37430,609,17839,Home,Unemployed,14,Fair,0.231430803,267941,1,2,Low,8662.454956,0.06657809
2406,60,Male,Master's,Married,77352,602,22673,Personal,Self-employed,13,Good,0.19148546,69476,0,0,Medium,14811.7833,0.32634291
2407,62,Non-binary,Bachelor's,Widowed,23846,623,29831,Personal,Employed,4,Fair,0.535636759,227918,0,1,Low,12772.79416,0.130884792
2408,24,Non-binary,Master's,Single,31091,788,25880,Personal,Self-employed,15,Good,0.339002758,162996,0,2,Low,10539.93475,0.158776903
2409,32,Non-binary,Bachelor's,Single,88606,683,25894,Business,Unemployed,5,Poor,0.448162195,24768,3,2,Medium,39709.85945,1.045461886
2410,69,Non-binary,Master's,Widowed,33686,698,47501,Business,Employed,5,Poor,0.14507013,216923,2,2,Low,4886.832399,0.218976319
2411,34,Non-binary,PhD,Divorced,92495,691,30947,Personal,Unemployed,18,Excellent,0.271468382,58075,4,1,Low,25109.46799,0.532879897
2412,20,Female,Master's,Married,55388,678,27280,Business,Employed,13,Excellent,0.534336856,73829,0,2,Medium,29595.84978,0.369502499
2413,22,Female,High School,Single,36225,790,47148,Home,Employed,15,Good,0.223225778,158530,0,2,Low,8086.353808,0.297407431
2414,28,Female,Master's,Divorced,79272,0,40294,Home,Unemployed,9,Poor,0.425831673,261253,1,0,Medium,33756.52838,0.154233636
2415,34,Non-binary,PhD,Divorced,97391,671,0,Home,Unemployed,14,Poor,0.336167434,285405,1,0,Medium,32739.68256,0
2416,45,Female,Master's,Married,0,731,43080,Auto,Employed,10,Excellent,0.130903001,115347,0,2,Low,0,0.373481755
2417,62,Male,PhD,Widowed,0,632,31425,Personal,Self-employed,13,Good,0.240632076,266282,0,2,Medium,0,0.118013985
2418,44,Male,Master's,Divorced,44502,771,0,Personal,Employed,12,Poor,0.177362678,192224,4,1,High,7892.993896,0
2419,30,Male,Master's,Single,104624,633,40183,Personal,Employed,11,Fair,0.101865457,171342,3,0,Medium,10657.57157,0.234519266
2420,43,Non-binary,High School,Divorced,0,670,15621,Business,Unemployed,9,Poor,0.143733171,94341,1,1,High,0,0.165580183
2421,61,Non-binary,PhD,Single,69250,723,32682,Business,Unemployed,10,Fair,0.542622307,29359,2,2,Low,37576.59476,1.113185054
2422,29,Male,Bachelor's,Widowed,104257,0,48261,Home,Unemployed,11,Excellent,0.450981939,70425,0,2,Medium,47018.02401,0.685282215
2423,38,Male,Bachelor's,Married,76843,748,7970,Business,Self-employed,19,Fair,0.206054965,207297,4,1,Medium,15833.88168,0.038447252
2424,59,Male,PhD,Single,26228,784,0,Personal,Self-employed,8,Good,0.453313956,153578,0,1,Medium,11889.51844,0
2425,27,Non-binary,Master's,Widowed,77331,778,6952,Business,Unemployed,1,Poor,0.260177328,214296,0,1,Low,20119.77295,0.032441109
2426,55,Male,High School,Widowed,53339,794,35311,Personal,Unemployed,7,Fair,0.139595336,47655,0,1,Low,7445.875627,0.740971566
2427,40,Male,Master's,Widowed,88040,671,0,Personal,Self-employed,2,Poor,0.166404805,201968,3,2,Low,14650.27903,0
2428,25,Male,Master's,Divorced,28463,736,34181,Business,Employed,9,Excellent,0.579517812,165945,3,1,Low,16494.81548,0.205977884
2429,45,Female,High School,Widowed,97734,697,0,Personal,Self-employed,18,Excellent,0.243744405,211513,2,2,Low,23822.11568,0
2430,62,Non-binary,Bachelor's,Single,57305,0,6716,Business,Unemployed,12,Excellent,0.366744094,294153,4,2,Low,21016.27031,0.022831656
2431,39,Non-binary,Bachelor's,Married,107054,611,10520,Business,Employed,7,Poor,0.177283417,0,4,2,Low,18978.89892,#DIV/0!
2432,40,Female,Bachelor's,Widowed,86083,769,41568,Personal,Employed,12,Good,0.318870766,0,0,2,High,27449.35215,#DIV/0!
2433,33,Female,Bachelor's,Single,118983,694,42879,Business,Unemployed,3,Excellent,0.429113698,169205,0,0,Low,51057.23513,0.253414497
2434,41,Male,PhD,Widowed,0,627,46907,Auto,Unemployed,10,Poor,0.326008198,138118,4,1,Medium,0,0.339615401
2435,29,Non-binary,PhD,Married,115603,714,43809,Auto,Self-employed,13,Excellent,0.176197813,250967,1,1,Low,20368.99578,0.174560799
2436,55,Male,High School,Divorced,30224,677,43924,Auto,Unemployed,8,Fair,0.388281116,297804,0,2,Low,11735.40845,0.147492982
2437,25,Female,Bachelor's,Single,47579,0,31806,Home,Unemployed,15,Good,0.16184194,111361,0,0,Low,7700.277663,0.285611659
2438,46,Female,Bachelor's,Single,0,723,5099,Home,Employed,16,Poor,0.507241878,208632,3,0,Low,0,0.024440163
2439,21,Male,Master's,Widowed,82694,662,21519,Home,Unemployed,9,Fair,0.377134253,40833,2,0,Medium,31186.73992,0.52700022
2440,61,Female,High School,Single,32247,790,45043,Business,Unemployed,10,Fair,0.440211849,195448,0,0,Low,14195.51149,0.230460276
2441,39,Female,Bachelor's,Single,66007,723,19307,Home,Self-employed,15,Excellent,0.437240462,184100,1,1,Medium,28860.93118,0.104872352
2442,52,Male,High School,Married,96089,622,49088,Home,Unemployed,2,Fair,0.110019197,77533,2,1,Medium,10571.63462,0.63312396
2443,46,Non-binary,PhD,Widowed,119821,766,22013,Personal,Self-employed,0,Excellent,0.354321919,203383,0,0,Low,42455.20666,0.108234218
2444,37,Male,Master's,Widowed,84270,0,32745,Business,Unemployed,19,Good,0.276723722,129436,0,0,Low,23319.50805,0.252982169
2445,28,Non-binary,High School,Widowed,43395,742,10913,Personal,Employed,8,Good,0.211460453,134527,2,0,Low,9176.326358,0.081121262
2446,30,Non-binary,Bachelor's,Married,68436,638,32962,Business,Employed,15,Poor,0.50460668,0,2,0,Medium,34533.26275,#DIV/0!
2447,59,Non-binary,High School,Widowed,97233,774,40763,Personal,Employed,4,Poor,0.473631204,116396,0,2,Low,46052.58286,0.350209629
2448,30,Non-binary,Master's,Widowed,0,689,22358,Auto,Unemployed,12,Fair,0.309074664,105599,4,0,High,0,0.21172549
2449,25,Non-binary,Master's,Widowed,115373,643,46216,Auto,Employed,15,Good,0.178900693,110853,4,2,Medium,20640.30965,0.416912488
2450,21,Non-binary,High School,Widowed,0,618,18111,Auto,Employed,13,Poor,0.194344864,76636,2,1,Low,0,0.236324965
2451,43,Female,Master's,Single,55548,612,24208,Personal,Employed,6,Poor,0.119825849,246699,0,2,Low,6656.08626,0.098127678
2452,62,Non-binary,Bachelor's,Single,40948,676,37593,Home,Unemployed,16,Fair,0.400820667,200186,1,1,Medium,16412.80467,0.187790355
2453,55,Male,High School,Single,25833,736,40477,Personal,Self-employed,6,Good,0.459518392,87514,3,0,Low,11870.73862,0.462520282
2454,24,Non-binary,Bachelor's,Married,73462,756,49504,Business,Unemployed,13,Excellent,0.258307739,292857,3,1,Medium,18975.80312,0.169038131
2455,60,Female,Bachelor's,Single,89654,646,0,Personal,Employed,12,Excellent,0.337412829,0,2,1,Medium,30250.40977,#DIV/0!
2456,65,Non-binary,Bachelor's,Divorced,67470,687,0,Business,Self-employed,14,Poor,0.103238185,117387,2,2,High,6965.480342,0
2457,43,Female,Bachelor's,Widowed,50011,685,42261,Personal,Employed,18,Fair,0.125915154,143489,0,1,Low,6297.142767,0.294524319
2458,53,Non-binary,PhD,Married,112782,728,12565,Home,Self-employed,18,Excellent,0.240283879,221694,0,1,Medium,27099.69644,0.056677222
2459,18,Male,High School,Married,95276,0,27137,Personal,Self-employed,11,Poor,0.178398741,0,4,2,Medium,16997.11845,#DIV/0!
2460,47,Male,High School,Widowed,46245,658,29117,Business,Unemployed,4,Poor,0.497033786,198807,0,2,Low,22985.32743,0.146458626
2461,18,Non-binary,Master's,Widowed,0,675,45004,Personal,Unemployed,8,Good,0.480482704,94670,1,2,Low,0,0.475377628
2462,20,Male,Bachelor's,Divorced,116576,661,31838,Personal,Self-employed,14,Poor,0.203051316,286754,1,0,Low,23670.91021,0.111028966
2463,20,Male,Master's,Widowed,24554,737,18107,Business,Employed,6,Fair,0.134841293,43603,0,1,High,3310.893108,0.415269592
2464,23,Male,PhD,Divorced,99056,623,25500,Business,Unemployed,10,Good,0.162316906,143112,2,2,Low,16078.46344,0.178182123
2465,58,Male,Master's,Divorced,58397,0,0,Personal,Self-employed,1,Poor,0.244022889,36872,4,0,Low,14250.20465,0
2466,49,Male,Bachelor's,Married,0,0,49328,Auto,Unemployed,4,Fair,0.389746127,262337,0,2,Low,0,0.18803295
2467,38,Male,PhD,Widowed,0,0,12190,Business,Employed,15,Fair,0.128353199,281561,3,2,Low,0,0.043294348
2468,28,Female,Master's,Widowed,96309,656,35530,Home,Employed,17,Poor,0.338278812,0,0,2,Medium,32579.2941,#DIV/0!
2469,39,Male,Bachelor's,Married,35154,613,9824,Home,Self-employed,14,Poor,0.548313168,284754,1,2,Low,19275.40111,0.034499954
2470,37,Male,Bachelor's,Married,49677,767,40692,Personal,Self-employed,9,Fair,0.568906125,128373,1,0,Medium,28261.54957,0.316982543
2471,62,Male,Bachelor's,Divorced,40910,0,23169,Auto,Self-employed,0,Excellent,0.474245514,285387,0,0,Low,19401.38398,0.081184497
